"","날짜","호선","역번호","역명","구분","X04...05","X05...06","X06...07","X07...08","X08...09","X09...10","X10...11","X11...12","X12...13","X13...14","X14...15","X15...16","X16...17","X17...18","X18...19","X19...20","X20...21","X21...22","X22...23","X23...24","X00...01","X01...02","X02...03","X03...04"
"15201","2019-11-28","6호선",2617,"새절(신사)","승차",0,407,844,2544,3286,1447,845,687,761,663,571,651,961,915,800,438,328,325,295,113,24,2,0,0
"15202","2019-11-28","6호선",2617,"새절(신사)","하차",0,34,164,416,813,725,359,453,483,647,599,713,984,1352,2062,1780,1155,1084,1095,636,202,54,0,0
"15203","2019-11-28","6호선",2618,"증산(명지대앞)","승차",0,292,622,1942,2393,1191,665,527,567,551,460,440,561,548,624,318,251,231,180,63,13,0,0,0
"15204","2019-11-28","6호선",2618,"증산(명지대앞)","하차",0,30,138,218,526,379,355,306,413,435,420,600,801,1000,1595,1571,903,814,876,569,191,32,0,0
"15205","2019-11-28","6호선",2619,"디지털미디어시티","승차",2,223,599,2065,2510,1185,626,556,510,520,487,538,730,1373,2482,1106,551,484,381,141,38,0,0,0
"15206","2019-11-28","6호선",2619,"디지털미디어시티","하차",0,98,415,1312,3759,1573,512,466,509,518,528,652,866,1050,1810,1497,808,809,886,563,198,22,0,0
"15207","2019-11-28","6호선",2620,"월드컵경기장(성산)","승차",0,47,106,400,538,286,227,245,282,351,408,496,544,579,501,268,204,215,196,83,25,2,0,0
"15208","2019-11-28","6호선",2620,"월드컵경기장(성산)","하차",2,48,102,201,512,367,382,402,395,483,480,421,426,392,585,418,236,229,200,155,48,1,1,0
"15209","2019-11-28","6호선",2621,"마포구청","승차",0,288,560,1850,2670,1524,933,757,720,826,680,713,817,1089,1736,772,515,679,435,167,47,1,0,0
"15210","2019-11-28","6호선",2621,"마포구청","하차",0,83,280,634,1798,927,540,504,683,643,596,731,896,1091,1661,1437,958,810,896,556,214,0,0,0
"15211","2019-11-28","6호선",2622,"망원","승차",0,199,386,1300,1963,1120,683,607,751,836,745,792,931,1076,1516,985,786,778,674,378,66,0,0,0
"15212","2019-11-28","6호선",2622,"망원","하차",0,47,213,340,1504,1260,799,726,819,881,947,992,1194,1398,1984,1717,867,703,746,486,163,0,0,0
"15213","2019-11-28","6호선",2623,"합정","승차",0,130,252,687,1052,725,528,478,572,608,663,750,845,1182,2029,1250,1059,1404,1066,622,132,1,0,0
"15214","2019-11-28","6호선",2623,"합정","하차",0,50,306,671,2133,1090,596,513,687,671,630,638,777,1075,1875,1298,648,564,635,369,156,0,0,0
"15215","2019-11-28","6호선",2624,"상수","승차",0,85,165,442,696,385,283,290,394,486,554,504,899,938,1391,762,757,967,965,737,147,0,0,0
"15216","2019-11-28","6호선",2624,"상수","하차",0,40,148,244,1262,1648,947,697,650,834,542,554,737,954,1490,1077,542,400,446,284,108,0,0,0
"15217","2019-11-28","6호선",2625,"광흥창(서강)","승차",0,107,319,865,1396,750,433,539,552,521,445,539,686,787,1476,708,426,448,336,167,22,0,0,0
"15218","2019-11-28","6호선",2625,"광흥창(서강)","하차",0,55,225,739,1835,1000,473,398,451,517,430,477,581,667,1104,723,471,428,442,289,115,0,0,0
"15219","2019-11-28","6호선",2626,"대흥(서강대앞)","승차",1,93,237,640,1062,565,411,385,487,466,527,523,960,1016,1381,622,529,689,577,244,49,2,0,0
"15220","2019-11-28","6호선",2626,"대흥(서강대앞)","하차",0,50,162,580,1984,862,1001,584,495,599,509,458,544,723,1254,758,399,401,395,333,98,0,0,0
"15221","2019-11-28","6호선",2627,"공덕","승차",5,188,350,985,1527,964,720,758,797,873,912,1078,1459,2067,4070,1783,1287,1344,1043,524,98,0,0,0
"15222","2019-11-28","6호선",2627,"공덕","하차",1,78,436,1503,5083,2278,1048,780,822,848,814,788,947,1177,1995,1301,672,670,606,455,181,49,0,0
"15223","2019-11-28","6호선",2628,"효창공원앞","승차",0,87,197,735,1386,635,355,338,382,430,398,461,472,698,1070,508,306,274,268,115,21,0,0,0
"15224","2019-11-28","6호선",2628,"효창공원앞","하차",0,18,152,310,1134,755,510,375,338,413,309,337,412,519,797,611,327,352,376,238,89,0,0,0
"15225","2019-11-28","6호선",2629,"삼각지","승차",0,72,121,306,532,411,290,272,335,375,431,435,503,788,1292,516,510,502,411,216,38,0,0,0
"15226","2019-11-28","6호선",2629,"삼각지","하차",0,32,219,610,1286,488,278,298,270,280,247,221,278,489,562,382,273,273,329,217,62,1,0,0
"15227","2019-11-28","6호선",2630,"녹사평(용산구청)","승차",2,41,97,225,421,289,267,232,245,240,325,333,358,511,744,450,471,449,456,219,39,0,0,0
"15228","2019-11-28","6호선",2630,"녹사평(용산구청)","하차",0,14,180,372,740,359,230,198,255,298,279,321,366,496,814,558,287,246,182,146,67,0,0,0
"15229","2019-11-28","6호선",2631,"이태원","승차",0,197,229,461,724,533,386,461,515,592,562,723,938,1224,1484,1080,949,1180,1270,821,199,0,0,0
"15230","2019-11-28","6호선",2631,"이태원","하차",0,36,258,454,1448,1070,712,625,583,702,664,782,896,1373,1931,1605,911,806,651,555,334,0,0,0
"15231","2019-11-28","6호선",2632,"한강진","승차",1,22,65,150,250,252,167,276,273,299,305,442,786,1039,1437,1001,706,925,1268,262,41,0,0,0
"15232","2019-11-28","6호선",2632,"한강진","하차",0,33,556,836,1962,1269,623,517,514,488,396,470,473,763,1123,785,226,140,135,86,71,0,0,0
"15233","2019-11-28","6호선",2633,"버티고개","승차",0,40,76,237,425,282,187,133,128,148,117,137,140,202,288,144,126,88,68,32,2,0,0,0
"15234","2019-11-28","6호선",2633,"버티고개","하차",0,8,69,121,253,141,118,93,86,114,111,139,160,215,300,221,170,148,150,109,34,0,0,0
"15235","2019-11-28","6호선",2634,"약수","승차",0,50,71,213,378,231,199,188,237,241,238,246,289,464,551,367,275,262,178,82,20,0,0,0
"15236","2019-11-28","6호선",2634,"약수","하차",0,10,63,229,899,497,255,221,199,211,185,226,226,307,412,273,133,149,133,88,36,0,0,0
"15237","2019-11-28","6호선",2635,"청구","승차",0,61,111,331,506,280,179,203,186,172,184,205,229,319,546,402,212,208,153,84,14,0,0,0
"15238","2019-11-28","6호선",2635,"청구","하차",0,28,100,277,1122,572,239,141,150,174,169,210,250,299,405,280,170,156,186,105,51,0,0,0
"15239","2019-11-28","6호선",2636,"신당","승차",5,362,287,344,523,457,373,413,532,437,469,759,726,784,1160,685,706,627,956,278,75,0,0,0
"15240","2019-11-28","6호선",2636,"신당","하차",0,61,271,642,2050,1136,694,422,370,351,367,406,445,616,852,897,510,363,355,480,97,0,0,0
"15241","2019-11-28","6호선",2637,"동묘앞","승차",4,170,201,395,573,503,424,462,609,575,630,820,849,895,1082,582,401,297,256,143,35,0,0,0
"15242","2019-11-28","6호선",2637,"동묘앞","하차",2,27,154,436,1251,1010,631,590,588,620,625,582,569,646,686,545,340,361,373,404,125,1,0,0
"15243","2019-11-28","6호선",2638,"창신","승차",1,106,222,688,969,411,189,192,163,151,170,167,311,229,233,144,130,104,51,31,11,0,0,0
"15244","2019-11-28","6호선",2638,"창신","하차",0,16,64,257,327,160,139,171,174,168,151,145,195,310,352,342,217,204,266,170,55,0,0,0
"15245","2019-11-28","6호선",2639,"보문","승차",0,142,277,930,1586,793,402,341,397,376,317,382,477,568,800,401,244,284,243,141,31,0,0,0
"15246","2019-11-28","6호선",2639,"보문","하차",0,38,103,361,901,483,317,239,246,310,308,343,438,576,944,801,458,465,495,401,150,0,0,0
"15247","2019-11-28","6호선",2640,"안암(고대병원앞)","승차",0,63,125,343,585,488,537,614,674,699,721,1281,1736,2014,2227,1178,1067,1233,1164,840,210,1,0,0
"15248","2019-11-28","6호선",2640,"안암(고대병원앞)","하차",0,58,287,646,2686,1759,2265,1092,685,1114,675,704,671,754,1276,863,554,494,478,403,200,20,0,0
"15249","2019-11-28","6호선",2641,"고려대(종암)","승차",1,125,272,941,1371,694,451,449,515,545,437,610,956,1118,1167,583,514,645,551,238,35,0,0,0
"15250","2019-11-28","6호선",2641,"고려대(종암)","하차",0,32,173,472,1611,707,1010,551,376,569,442,467,494,714,1134,846,530,509,556,436,150,4,0,0
"15251","2019-11-28","6호선",2642,"월곡(동덕여대)","승차",2,240,502,1984,2584,1058,700,631,662,707,768,743,1085,1026,1280,693,470,502,365,174,35,0,0,0
"15252","2019-11-28","6호선",2642,"월곡(동덕여대)","하차",1,43,143,279,1419,823,904,622,763,657,617,708,886,1114,1757,1416,858,771,842,517,217,0,0,0
"15253","2019-11-28","6호선",2643,"상월곡(한국과학기술연구원)","승차",0,197,328,1119,1359,663,354,344,337,368,358,331,425,533,562,331,218,747,181,80,10,1,0,0
"15254","2019-11-28","6호선",2643,"상월곡(한국과학기술연구원)","하차",0,32,91,143,779,440,575,385,317,336,311,317,439,534,1056,1070,447,400,453,295,124,0,0,0
"15255","2019-11-28","6호선",2644,"돌곶이","승차",0,248,507,1460,1873,809,505,472,515,511,393,475,465,649,621,423,262,237,178,126,41,0,0,0
"15256","2019-11-28","6호선",2644,"돌곶이","하차",0,36,174,230,756,477,343,370,371,437,415,467,589,791,1069,1212,628,510,625,381,183,0,0,0
"15257","2019-11-28","6호선",2645,"석계","승차",43,321,789,2384,2801,1393,789,773,814,764,607,554,674,822,754,481,381,349,308,236,50,0,0,0
"15258","2019-11-28","6호선",2645,"석계","하차",0,101,206,345,865,544,424,473,607,606,604,784,1100,1344,2082,2135,1213,1046,1131,753,250,0,0,0
"15259","2019-11-28","6호선",2646,"태릉입구","승차",2,145,291,870,1114,464,340,271,333,323,245,349,302,375,457,280,208,186,171,94,26,0,0,0
"15260","2019-11-28","6호선",2646,"태릉입구","하차",0,30,139,216,585,413,322,524,289,295,337,348,438,620,982,841,536,526,472,378,186,1,0,0
"15261","2019-11-28","6호선",2647,"화랑대(서울여대입구)","승차",0,214,855,3041,3339,1355,780,667,625,603,510,692,930,1078,921,392,286,260,192,78,15,0,0,0
"15262","2019-11-28","6호선",2647,"화랑대(서울여대입구)","하차",0,28,113,351,860,617,366,419,393,379,411,494,645,859,1630,1514,854,812,979,586,233,9,0,0
"15263","2019-11-28","6호선",2648,"봉화산(서울의료원)","승차",1,228,712,2567,2536,1045,584,596,522,456,465,399,531,672,572,297,199,204,142,63,8,0,0,0
"15264","2019-11-28","6호선",2648,"봉화산(서울의료원)","하차",0,49,128,270,632,335,281,281,464,390,372,562,582,900,1358,1425,870,778,887,459,277,41,0,0
"15265","2019-11-28","7호선",2711,"장암","승차",0,57,274,868,583,223,98,76,117,77,59,62,120,158,123,83,32,19,22,12,2,0,0,0
"15266","2019-11-28","7호선",2711,"장암","하차",0,5,58,45,64,43,45,39,73,28,30,38,32,50,106,111,69,35,42,39,12,0,0,0
"15267","2019-11-28","7호선",2712,"도봉산","승차",1,177,688,2585,1972,984,505,430,429,393,381,507,713,534,464,213,129,106,92,45,10,2,0,0
"15268","2019-11-28","7호선",2712,"도봉산","하차",0,18,219,248,782,567,540,379,343,450,432,539,599,783,1465,1824,974,938,1011,628,359,61,0,0
"15269","2019-11-28","7호선",2713,"수락산","승차",1,334,865,2478,2400,1409,773,699,730,743,695,607,685,815,831,485,294,239,200,119,24,0,0,0
"15270","2019-11-28","7호선",2713,"수락산","하차",0,24,229,309,741,531,539,550,589,568,543,776,872,1133,1783,1972,1273,988,978,696,380,0,0,0
"15271","2019-11-28","7호선",2714,"마들","승차",0,379,873,2871,2733,1329,833,631,793,660,627,512,596,568,519,299,211,164,153,68,12,0,0,0
"15272","2019-11-28","7호선",2714,"마들","하차",0,60,147,372,452,499,382,360,413,483,571,721,859,1023,1749,1872,1064,955,1002,651,280,0,0,0
"15273","2019-11-28","7호선",2715,"노원","승차",2,323,619,1701,1817,1212,1065,1247,1261,1356,1372,1550,1602,1710,1851,1195,1138,981,993,473,107,0,0,0
"15274","2019-11-28","7호선",2715,"노원","하차",0,79,285,646,2172,1877,1247,1169,1232,1415,1361,1511,1697,1902,2653,2460,1150,905,846,586,208,7,0,0
"15275","2019-11-28","7호선",2716,"중계","승차",3,334,970,3120,3138,1653,976,766,802,922,684,907,932,1069,932,464,354,411,352,232,63,0,0,0
"15276","2019-11-28","7호선",2716,"중계","하차",0,87,209,827,1426,831,499,463,606,562,616,675,893,1283,2034,1933,1225,1148,1074,732,260,0,0,0
"15277","2019-11-28","7호선",2717,"하계","승차",0,292,966,3514,3798,2018,1106,1077,1002,947,862,1143,1281,1434,1280,676,611,576,484,184,55,0,0,0
"15278","2019-11-28","7호선",2717,"하계","하차",0,52,231,735,1252,1092,698,676,1061,1046,851,1069,1220,1670,2386,2708,1481,1249,1419,914,355,0,0,0
"15279","2019-11-28","7호선",2718,"공릉(서울과학기술대)","승차",2,243,570,1772,2059,1052,708,604,651,573,661,820,1110,1101,1212,677,587,549,460,264,70,0,0,0
"15280","2019-11-28","7호선",2718,"공릉(서울과학기술대)","하차",0,49,172,542,1419,810,693,443,650,723,620,682,809,1141,1615,1741,934,772,825,649,302,0,0,0
"15281","2019-11-28","7호선",2719,"태릉입구","승차",5,268,303,960,1241,687,510,404,534,496,492,720,808,1048,1176,657,401,433,344,171,48,1,0,0
"15282","2019-11-28","7호선",2719,"태릉입구","하차",0,62,198,436,1204,736,537,661,404,428,463,423,519,686,877,947,548,516,467,372,161,72,0,0
"15283","2019-11-28","7호선",2720,"먹골","승차",0,269,498,1729,2264,1069,666,507,673,514,462,468,504,615,696,372,272,257,202,95,22,0,0,0
"15284","2019-11-28","7호선",2720,"먹골","하차",0,28,104,184,689,539,345,369,363,403,432,612,748,921,1514,1531,822,811,766,505,198,0,0,0
"15285","2019-11-28","7호선",2721,"중화","승차",9,335,629,1743,2422,1250,607,544,555,582,486,517,617,711,845,518,349,344,291,118,34,0,0,0
"15286","2019-11-28","7호선",2721,"중화","하차",2,48,182,364,1057,508,416,349,432,498,475,670,754,1001,1480,1628,841,816,857,487,204,0,0,0
"15287","2019-11-28","7호선",2722,"상봉(시외버스터미널)","승차",15,405,728,2461,3354,1535,824,685,760,783,734,748,893,1283,1456,956,709,717,642,294,69,0,0,0
"15288","2019-11-28","7호선",2722,"상봉(시외버스터미널)","하차",1,63,326,555,1519,915,629,539,604,739,662,870,1004,1456,2343,2459,1236,1089,1054,758,405,1,0,0
"15289","2019-11-28","7호선",2723,"면목","승차",0,473,961,2766,3553,1764,896,762,884,833,824,923,992,914,943,877,531,467,365,159,36,0,0,0
"15290","2019-11-28","7호선",2723,"면목","하차",0,54,229,339,1497,933,626,534,830,735,715,918,1141,1565,2341,2265,1329,1133,1094,714,266,0,0,0
"15291","2019-11-28","7호선",2724,"사가정","승차",1,404,803,2327,3012,1654,958,757,807,763,757,732,870,1068,1037,751,527,470,324,153,52,0,0,0
"15292","2019-11-28","7호선",2724,"사가정","하차",0,58,369,458,1183,688,531,554,597,637,748,1017,1191,1409,2320,2240,1276,1083,1090,647,326,0,0,0
"15293","2019-11-28","7호선",2725,"용마산","승차",0,184,427,1168,1476,761,382,273,296,284,239,238,337,326,350,178,100,88,72,46,10,0,0,0
"15294","2019-11-28","7호선",2725,"용마산","하차",0,23,133,180,414,226,184,178,222,195,204,292,446,500,851,837,484,447,535,291,142,0,0,0
"15295","2019-11-28","7호선",2726,"중곡","승차",0,208,496,1512,2460,1187,631,639,539,486,485,484,723,796,674,431,253,238,160,76,14,0,0,0
"15296","2019-11-28","7호선",2726,"중곡","하차",0,25,255,524,887,452,396,325,351,387,481,527,593,844,1345,1221,720,708,732,462,158,0,0,0
"15297","2019-11-28","7호선",2727,"군자(능동)","승차",3,318,571,1587,2813,1575,813,644,631,731,627,644,815,992,1529,876,641,698,601,295,49,1,0,0
"15298","2019-11-28","7호선",2727,"군자(능동)","하차",0,26,266,376,1207,776,514,406,393,459,526,686,740,1055,1708,1453,777,730,744,501,200,0,0,0
"15299","2019-11-28","7호선",2728,"어린이대공원(세종대)","승차",0,147,254,827,1465,954,533,797,684,843,1031,1085,1597,2117,2067,1130,956,1165,977,666,157,0,0,0
"15300","2019-11-28","7호선",2728,"어린이대공원(세종대)","하차",0,45,392,570,3256,1937,2297,1448,829,1176,887,638,703,958,1652,999,573,533,574,446,232,0,0,0
"15301","2019-11-28","7호선",2729,"건대입구","승차",2,166,172,588,940,738,576,632,712,757,882,1066,1391,1708,1728,1293,1378,1436,1246,617,148,3,0,0
"15302","2019-11-28","7호선",2729,"건대입구","하차",1,40,315,766,1982,1539,1180,898,887,883,906,903,887,1319,2192,1546,745,563,558,297,207,13,0,0
"15303","2019-11-28","7호선",2730,"뚝섬유원지","승차",1,174,347,975,1511,882,402,340,294,342,316,290,404,446,485,288,221,234,172,80,10,0,0,0
"15304","2019-11-28","7호선",2730,"뚝섬유원지","하차",0,19,148,231,585,291,195,223,260,285,347,414,483,610,1060,819,493,551,509,281,119,0,0,0
"15305","2019-11-28","7호선",2731,"청담","승차",2,122,290,516,824,673,526,720,697,766,944,1319,1507,2598,4999,3071,1703,1567,1259,473,72,0,0,0
"15306","2019-11-28","7호선",2731,"청담","하차",0,174,1138,2776,7688,4737,1517,1054,848,951,897,804,836,998,1190,827,494,486,378,217,142,1,0,0
"15307","2019-11-28","7호선",2732,"강남구청","승차",0,78,168,323,488,400,372,447,476,621,716,1035,1049,1581,3903,2268,1421,1471,1182,593,111,0,0,0
"15308","2019-11-28","7호선",2732,"강남구청","하차",0,68,462,1206,5208,4449,1456,902,698,790,736,667,650,822,938,685,372,303,249,183,99,0,0,0
"15309","2019-11-28","7호선",2733,"학동","승차",0,87,201,376,586,491,398,548,612,683,1009,1272,1752,2608,7412,3476,1768,1888,1348,666,106,0,0,0
"15310","2019-11-28","7호선",2733,"학동","하차",0,51,910,2182,8745,6446,2061,1063,828,1169,943,763,801,938,1121,647,383,375,261,211,127,0,1,0
"15311","2019-11-28","7호선",2734,"논현","승차",0,144,205,408,782,587,504,554,595,701,746,1059,1126,2034,4750,2820,1725,1936,1776,978,216,0,0,0
"15312","2019-11-28","7호선",2734,"논현","하차",1,59,613,1940,5774,4531,1590,977,853,913,916,833,816,1188,1709,1081,548,476,418,242,122,0,0,0
"15313","2019-11-28","7호선",2735,"반포","승차",0,45,137,414,699,457,323,261,285,346,355,460,604,701,873,502,337,529,368,126,36,0,0,0
"15314","2019-11-28","7호선",2735,"반포","하차",0,21,239,512,1080,756,414,418,416,369,371,389,421,456,603,406,223,265,240,144,43,0,0,0
"15315","2019-11-28","7호선",2736,"고속터미널","승차",1,50,122,415,877,974,914,1052,1404,1085,1170,1368,1543,2187,2587,1595,1641,1516,1152,420,55,0,0,0
"15316","2019-11-28","7호선",2736,"고속터미널","하차",0,110,784,1624,2720,1869,1307,1157,1049,1167,945,810,858,956,1336,746,403,400,220,153,46,1,0,0
"15317","2019-11-28","7호선",2737,"내방","승차",0,87,287,797,1400,982,535,653,625,746,731,859,1045,1466,3264,1292,811,897,664,280,56,0,0,0
"15318","2019-11-28","7호선",2737,"내방","하차",0,68,460,956,3961,2123,934,670,571,694,699,719,756,862,1399,993,586,467,463,296,149,13,0,0
"15319","2019-11-28","7호선",2738,"이수","승차",0,228,386,1243,2294,1291,834,754,855,843,901,933,1050,1376,1881,1123,1001,1136,1141,607,139,1,0,0
"15320","2019-11-28","7호선",2738,"이수","하차",0,47,389,612,2002,1445,875,749,742,870,830,901,1088,1538,2625,1785,979,883,861,459,207,2,0,0
"15321","2019-11-28","7호선",2739,"남성","승차",0,240,471,1839,2991,1442,740,629,617,625,533,537,625,717,648,410,353,355,272,140,37,0,0,0
"15322","2019-11-28","7호선",2739,"남성","하차",0,25,179,270,731,599,401,438,479,573,491,673,800,1067,1650,1447,859,852,796,521,208,0,0,0
"15323","2019-11-28","7호선",2740,"숭실대입구(살피재)","승차",3,232,535,1841,2831,1425,821,765,717,818,972,834,1359,1386,1259,899,789,939,750,417,109,0,0,0
"15324","2019-11-28","7호선",2740,"숭실대입구(살피재)","하차",0,30,181,396,1558,1109,1587,1068,711,1028,839,871,1004,1253,2338,1866,1063,964,969,720,265,0,0,0
"15325","2019-11-28","7호선",2741,"상도","승차",0,178,438,1623,2233,1169,613,535,567,620,630,734,960,937,1124,538,485,596,571,250,66,0,0,0
"15326","2019-11-28","7호선",2741,"상도","하차",0,134,327,343,1233,776,956,626,622,584,630,577,689,1011,1710,1312,828,740,793,530,220,0,0,0
"15327","2019-11-28","7호선",2742,"장승배기","승차",0,280,498,1432,2267,1292,623,542,582,604,520,548,555,705,794,427,369,323,359,186,35,0,0,0
"15328","2019-11-28","7호선",2742,"장승배기","하차",0,37,151,333,898,538,419,402,480,491,557,640,777,976,1502,1373,740,714,708,441,194,0,0,0
"15329","2019-11-28","7호선",2743,"신대방삼거리","승차",0,410,708,2343,3980,2016,994,779,913,754,773,767,857,1121,1354,642,589,503,407,186,40,0,0,0
"15330","2019-11-28","7호선",2743,"신대방삼거리","하차",0,51,278,632,1607,872,658,593,638,705,710,836,1007,1408,2560,2027,1224,1229,1204,753,332,0,0,0
"15331","2019-11-28","7호선",2744,"보라매","승차",0,231,313,885,1471,827,449,408,441,480,422,480,834,932,1548,549,419,348,287,136,23,0,0,0
"15332","2019-11-28","7호선",2744,"보라매","하차",0,85,327,874,2101,638,382,346,407,437,433,450,482,649,1191,841,521,484,523,299,148,1,0,0
"15333","2019-11-28","7호선",2745,"신풍","승차",1,450,614,1694,2296,1260,639,534,579,609,415,521,667,884,947,524,324,272,221,98,31,0,0,0
"15334","2019-11-28","7호선",2745,"신풍","하차",0,74,398,518,1005,583,389,381,432,396,427,610,737,1068,1685,1178,802,769,769,490,166,40,0,0
"15335","2019-11-28","7호선",2746,"대림(구로구청)","승차",1,565,394,633,984,703,455,384,482,505,528,562,643,671,829,465,360,375,241,168,38,0,0,0
"15336","2019-11-28","7호선",2746,"대림(구로구청)","하차",0,48,173,260,828,532,427,444,476,544,459,585,596,1032,1055,707,461,557,507,243,89,0,0,0
"15337","2019-11-28","7호선",2747,"남구로","승차",0,886,671,1430,1698,1085,614,513,503,559,531,554,800,1430,3561,1580,923,697,486,241,50,0,0,0
"15338","2019-11-28","7호선",2747,"남구로","하차",0,80,293,1072,5048,2165,781,520,577,633,572,674,866,1747,1484,1005,673,775,780,392,135,0,0,0
"15339","2019-11-28","7호선",2748,"가산디지털단지","승차",41,321,348,936,1058,741,698,904,1076,1316,1516,1849,2435,6634,14663,6320,3560,3343,1926,820,117,0,0,0
"15340","2019-11-28","7호선",2748,"가산디지털단지","하차",1,250,851,4702,19354,9784,2358,1629,1321,1402,1189,1234,1137,1398,1598,1227,591,490,474,330,133,0,0,0
"15341","2019-11-28","7호선",2749,"철산","승차",4,401,1212,4295,4964,2287,1363,1109,1136,1070,913,952,1167,1436,1464,924,788,898,749,353,64,0,0,0
"15342","2019-11-28","7호선",2749,"철산","하차",0,154,404,660,1369,1012,786,746,806,955,1044,1254,1506,2600,4159,3832,1957,1809,1646,1202,416,0,0,0
"15343","2019-11-28","7호선",2750,"광명사거리","승차",4,970,1432,4172,5466,2497,1446,1210,1273,1190,1105,1128,1246,1537,1464,897,729,563,444,206,44,0,0,0
"15344","2019-11-28","7호선",2750,"광명사거리","하차",0,195,508,705,1227,944,825,884,962,1120,1155,1420,1942,2338,4138,3403,1883,1788,1754,998,377,1,0,0
"15345","2019-11-28","7호선",2751,"천왕","승차",1,289,623,2118,2603,1244,555,457,425,418,422,375,682,580,470,265,177,150,140,49,12,0,0,0
"15346","2019-11-28","7호선",2751,"천왕","하차",0,28,193,332,624,294,217,237,340,345,500,455,697,730,1556,1531,846,783,685,445,202,0,0,0
"15347","2019-11-28","7호선",2752,"온수(성공회대입구)","승차",2,305,673,2301,2887,1092,542,464,515,475,429,475,836,938,723,363,262,258,178,83,37,0,0,0
"15348","2019-11-28","7호선",2752,"온수(성공회대입구)","하차",0,50,180,601,1113,799,353,337,420,435,376,434,629,905,1762,1587,942,813,698,481,230,55,0,0
"15349","2019-11-28","7호선",2753,"까치울","승차",2,157,416,1461,1913,867,398,319,325,308,302,328,329,444,455,276,213,201,134,65,8,0,0,0
"15350","2019-11-28","7호선",2753,"까치울","하차",2,42,135,221,442,226,203,233,229,293,273,333,489,749,1216,1129,657,625,587,337,116,0,0,0
"15351","2019-11-28","7호선",2754,"부천종합운동장","승차",1,129,308,926,1184,506,272,209,205,175,179,163,262,346,496,193,113,107,54,24,10,0,0,0
"15352","2019-11-28","7호선",2754,"부천종합운동장","하차",0,44,129,234,544,190,125,72,110,156,153,206,225,365,595,532,344,272,279,179,101,0,0,0
"15353","2019-11-28","7호선",2755,"춘의","승차",0,179,403,1115,1206,613,336,299,330,373,330,343,390,1087,1854,691,555,398,231,80,9,0,0,0
"15354","2019-11-28","7호선",2755,"춘의","하차",0,60,204,1092,2463,769,343,259,202,327,310,328,398,533,798,806,444,452,409,268,104,0,0,0
"15355","2019-11-28","7호선",2756,"신중동","승차",1,218,725,2305,2153,1042,715,615,684,638,597,693,888,1186,1832,778,806,586,503,224,81,1,0,0
"15356","2019-11-28","7호선",2756,"신중동","하차",1,44,222,638,2142,1191,580,503,560,680,641,640,873,1183,1987,1800,1144,847,778,672,257,0,0,0
"15357","2019-11-28","7호선",2757,"부천시청","승차",1,220,650,2085,1969,888,563,520,589,594,567,655,788,1080,1015,704,668,662,479,204,46,0,0,0
"15358","2019-11-28","7호선",2757,"부천시청","하차",0,87,274,601,1308,809,437,477,516,558,628,664,762,1109,1834,1685,1048,714,663,512,167,0,0,0
"15359","2019-11-28","7호선",2758,"상동","승차",0,179,653,2143,1889,955,630,517,689,703,636,742,946,1050,1250,788,712,855,700,303,70,0,0,0
"15360","2019-11-28","7호선",2758,"상동","하차",0,74,252,506,1303,1192,626,567,688,703,722,779,937,1249,2272,1723,1085,801,744,582,215,4,0,0
"15361","2019-11-28","7호선",2759,"삼산체육관","승차",0,124,439,1221,1232,548,279,323,310,230,204,230,331,254,271,142,98,94,64,31,7,0,0,0
"15362","2019-11-28","7호선",2759,"삼산체육관","하차",0,13,55,116,324,249,168,113,177,214,187,246,286,463,852,698,490,419,386,245,132,27,0,0
"15363","2019-11-28","7호선",2760,"굴포천","승차",0,295,667,1782,1817,887,466,456,432,412,346,368,459,545,606,325,265,273,211,105,23,0,0,0
"15364","2019-11-28","7호선",2760,"굴포천","하차",0,17,120,229,516,406,260,263,305,356,392,439,573,996,1642,1669,1017,759,754,419,209,47,0,0
"15365","2019-11-28","7호선",2761,"부평구청","승차",5,337,985,3266,2490,1191,604,504,536,460,389,441,478,733,734,397,269,269,193,84,8,0,0,0
"15366","2019-11-28","7호선",2761,"부평구청","하차",0,45,213,546,626,316,227,211,277,327,343,473,549,868,1229,2112,894,856,862,535,231,92,0,0
"15367","2019-11-28","8호선",2811,"암사","승차",3,526,1003,3727,5166,2270,1138,909,907,835,679,683,770,906,1012,600,398,339,232,93,34,1,0,0
"15368","2019-11-28","8호선",2811,"암사","하차",2,39,258,322,793,552,454,475,570,688,689,1045,1215,1689,2916,2589,1371,1462,1187,883,271,30,0,0
"15369","2019-11-28","8호선",2812,"천호(풍납토성)","승차",4,474,735,2168,3116,1697,944,753,861,789,794,888,913,1205,1589,955,776,629,535,276,65,0,0,0
"15370","2019-11-28","8호선",2812,"천호(풍납토성)","하차",1,51,456,767,1441,1187,778,700,781,963,876,1215,1325,1985,3242,2508,1398,1323,1157,699,298,5,0,0
"15371","2019-11-28","8호선",2813,"강동구청","승차",0,193,408,1444,2125,1086,660,547,506,561,516,522,640,865,1234,451,386,300,233,75,25,0,0,0
"15372","2019-11-28","8호선",2813,"강동구청","하차",0,24,209,621,1614,603,500,372,444,493,533,599,746,999,1458,1265,744,713,716,397,139,0,0,0
"15373","2019-11-28","8호선",2814,"몽촌토성(평화의문)","승차",0,66,121,392,699,352,245,237,300,319,294,318,416,663,979,413,305,278,221,105,29,0,0,0
